"texto","area"
"DISPENSA DE LICITAÇÃO. PROCESSO INSTRUTIVO: 112233/2023. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO e TECNOLOGIA INTEGRADA LTDA. OBJETO: Contratação de obra de engenharia para construção de ciclovias atendendo a Secretaria de Obras. VALOR GLOBAL: R$ 45.900,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 30/07/2026.","Infraestrutura"
"EXTRATO DE CONTRATO Nº 402/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO DO CONTRATO: Contratação de empresa especializada para sinalização viária no perímetro urbano do município. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE TERMO ADITIVO. Ref. Proc. 2024/09812. PARTES: FUNDO MUNICIPAL DE SAÚDE X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Registro de preços para serviços drenagem de águas pluviais conforme cronograma de obras e melhorias, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 5.600.000,00.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE TOMADA DE PREÇOS. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 41.000.000/0001-00. Objeto: Contratação de empresa especializada para reforma de terminal rodoviário na Avenida das Américas e vias adjacentes. Valor Estimado: R$ 15.400,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Infraestrutura"
"DISPENSA DE LICITAÇÃO Nº 637/2024 - PROCESSO: 112233/2023. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO DO CONTRATO: Contratação de obra de engenharia para ampliação da rede de esgoto na área central do município. VALOR: R$ 15.400,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE REGISTRO DE PREÇOS. Ref. Proc. 0012.0034/2024. PARTES: PREFEITURA MUNICIPAL X ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: O presente instrumento tem por objeto a Registro de preços para serviços revitalização de praças nas principais vias do centro da cidade, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 89.000,00.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE CONTRATO. Ref. Proc. PMSC-098/24. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: O presente instrumento tem por objeto a Contratação de empresa especializada para recapeamento asfáltico no perímetro urbano do município, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 1.250.000,00.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE REGISTRO DE PREÇOS. Ref. Proc. PM-882/2023. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO X SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: O presente instrumento tem por objeto a Contratação de empresa especializada para construção de ponte na Avenida das Américas e vias adjacentes, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 5.600.000,00.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE CONTRATO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA, inscrita no CNPJ sob nº 93.000.000/0001-00. Objeto: Execução de obra de construção de ponte em diversas ruas da cidade. Valor Estimado: R$ 210.000,00, com base na art. 25, caput, da Lei 8.666/93.","Infraestrutura"
"INEXIGIBILIDADE DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA e DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: Registro de preços para serviços construção de ciclovias nos bairros da zona sul. VALOR GLOBAL: R$ 15.400,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 30/05/2026.","Infraestrutura"
"PREGÃO ELETRÔNICO. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS e VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: Contratação de serviços drenagem de águas pluviais na Avenida das Américas e vias adjacentes. VALOR GLOBAL: R$ 345.600,00. FUNDAMENTO LEGAL: art. 24, inciso II, da Lei nº 8.666/93. ASSINATURA: 12/07/2026.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de TECNOLOGIA INTEGRADA LTDA, inscrita no CNPJ sob nº 86.000.000/0001-00. Objeto: Execução de obra de recapeamento asfáltico no perímetro urbano do município. Valor Estimado: R$ 15.400,00, com base na art. 24, inciso II, da Lei nº 8.666/93.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE CONTRATO. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 21.000.000/0001-00. Objeto: Contratação de serviços ampliação da rede de esgoto na área central do município. Valor Estimado: R$ 5.600.000,00, com base na art. 25, caput, da Lei 8.666/93.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE REGISTRO DE PREÇOS. Processo Administrativo nº 2023/00456. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 54.000.000/0001-00. Objeto: Registro de preços para serviços revitalização de praças nos bairros da zona sul. Valor Estimado: R$ 345.600,00, com base na Lei 14.133/2021.","Infraestrutura"
"EXTRATO DE REGISTRO DE PREÇOS Nº 742/2024 - PROCESSO: PMSC-098/24. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO DO CONTRATO: Prestação de serviços pavimentação asfáltica e operação tapa-buraco na área central do município. VALOR: R$ 1.250.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"AVISO DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2023/00456. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS e TECNOLOGIA INTEGRADA LTDA. OBJETO: Contratação de obra de engenharia para construção de ciclovias conforme cronograma de obras e melhorias. VALOR GLOBAL: R$ 15.400,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 24/07/2026.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE PREGÃO ELETRÔNICO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de TECNOLOGIA INTEGRADA LTDA, inscrita no CNPJ sob nº 71.000.000/0001-00. Objeto: Execução de obra de sinalização viária em diversas ruas da cidade. Valor Estimado: R$ 210.000,00, com base na art. 25, caput, da Lei 8.666/93.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE TOMADA DE PREÇOS. Processo Administrativo nº 0012.0034/2024. Reconheço e ratifico a contratação de VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA, inscrita no CNPJ sob nº 46.000.000/0001-00. Objeto: Prestação de serviços manutenção da iluminação pública nos bairros da zona sul. Valor Estimado: R$ 1.250.000,00, com base na art. 24, inciso II, da Lei nº 8.666/93.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE TERMO ADITIVO. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA, inscrita no CNPJ sob nº 30.000.000/0001-00. Objeto: Contratação de serviços manutenção da iluminação pública nos bairros da zona sul. Valor Estimado: R$ 89.000,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Infraestrutura"
"EXTRATO DE TERMO ADITIVO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: PREFEITURA MUNICIPAL e TECNOLOGIA INTEGRADA LTDA. OBJETO: Execução de obra de sinalização viária na área central do município. VALOR GLOBAL: R$ 89.000,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 21/05/2026.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 64.000.000/0001-00. Objeto: Contratação de obra de engenharia para reforma de terminal rodoviário nas principais vias do centro da cidade. Valor Estimado: R$ 89.000,00, com base na art. 24, inciso II, da Lei nº 8.666/93.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. INEXIGIBILIDADE DE LICITAÇÃO. Ref. Proc. 2023/00456. PARTES: PREFEITURA MUNICIPAL X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Contratação de serviços recapeamento asfáltico atendendo a Secretaria de Obras, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 89.000,00.","Infraestrutura"
"AVISO DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: FUNDO MUNICIPAL DE SAÚDE e DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: Contratação de serviços drenagem de águas pluviais nos bairros da zona sul. VALOR GLOBAL: R$ 345.600,00. FUNDAMENTO LEGAL: art. 24, inciso II, da Lei nº 8.666/93. ASSINATURA: 27/05/2026.","Infraestrutura"
"TOMADA DE PREÇOS. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA e ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: Execução de obra de pavimentação asfáltica e operação tapa-buraco nas principais vias do centro da cidade. VALOR GLOBAL: R$ 15.400,00. FUNDAMENTO LEGAL: Lei 14.133/2021. ASSINATURA: 19/05/2026.","Infraestrutura"
"INEXIGIBILIDADE DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: PREFEITURA MUNICIPAL e TECNOLOGIA INTEGRADA LTDA. OBJETO: Contratação de serviços revitalização de praças em diversas ruas da cidade. VALOR GLOBAL: R$ 89.000,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 22/07/2026.","Infraestrutura"
"AVISO DE LICITAÇÃO Nº 197/2024 - PROCESSO: 2023/00456. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Contratação de empresa especializada para ampliação da rede de esgoto conforme cronograma de obras e melhorias. VALOR: R$ 15.400,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. PREGÃO ELETRÔNICO. Ref. Proc. PM-882/2023. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO X CONSTRUTORA ALPHA LTDA. OBJETO: O presente instrumento tem por objeto a Contratação de empresa especializada para construção de ponte nos bairros da zona sul, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 210.000,00.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA, inscrita no CNPJ sob nº 16.000.000/0001-00. Objeto: Prestação de serviços construção de ponte nas principais vias do centro da cidade. Valor Estimado: R$ 15.400,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. PREGÃO ELETRÔNICO. Ref. Proc. PMSC-098/24. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Registro de preços para serviços pavimentação asfáltica e operação tapa-buraco no perímetro urbano do município, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 5.600.000,00.","Infraestrutura"
"TOMADA DE PREÇOS Nº 282/2024 - PROCESSO: 112233/2023. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Prestação de serviços construção de ponte nos bairros da zona sul. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"TOMADA DE PREÇOS Nº 515/2024 - PROCESSO: 112233/2023. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO DO CONTRATO: Contratação de obra de engenharia para revitalização de praças atendendo a Secretaria de Obras. VALOR: R$ 1.250.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"AVISO DE LICITAÇÃO Nº 446/2024 - PROCESSO: 2023/00456. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO DO CONTRATO: Contratação de serviços pavimentação asfáltica e operação tapa-buraco atendendo a Secretaria de Obras. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE PREGÃO ELETRÔNICO. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 52.000.000/0001-00. Objeto: Registro de preços para serviços sinalização viária na Avenida das Américas e vias adjacentes. Valor Estimado: R$ 210.000,00, com base na art. 25, caput, da Lei 8.666/93.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de ORGANIZAÇÃO SOCIAL ESPERANÇA, inscrita no CNPJ sob nº 44.000.000/0001-00. Objeto: Contratação de empresa especializada para recapeamento asfáltico na área central do município. Valor Estimado: R$ 15.400,00, com base na art. 25, caput, da Lei 8.666/93.","Infraestrutura"
"EXTRATO DE TERMO ADITIVO Nº 622/2024 - PROCESSO: 2024/09812. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO DO CONTRATO: Contratação de serviços drenagem de águas pluviais conforme cronograma de obras e melhorias. VALOR: R$ 345.600,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE CONTRATO. Ref. Proc. 2024/09812. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: O presente instrumento tem por objeto a Contratação de obra de engenharia para pavimentação asfáltica e operação tapa-buraco no perímetro urbano do município, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 45.900,00.","Infraestrutura"
"DISPENSA DE LICITAÇÃO Nº 408/2024 - PROCESSO: 2024/09812. CONTRATANTE: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Registro de preços para serviços revitalização de praças na área central do município. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE REGISTRO DE PREÇOS. Ref. Proc. PM-882/2023. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Contratação de obra de engenharia para construção de ciclovias nos bairros da zona sul, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 15.400,00.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE PREGÃO ELETRÔNICO. Processo Administrativo nº 2023/00456. Reconheço e ratifico a contratação de CONSTRUTORA ALPHA LTDA, inscrita no CNPJ sob nº 29.000.000/0001-00. Objeto: Registro de preços para serviços manutenção da iluminação pública em diversas ruas da cidade. Valor Estimado: R$ 15.400,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Infraestrutura"
"DISPENSA DE LICITAÇÃO Nº 972/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO DO CONTRATO: Contratação de obra de engenharia para construção de ciclovias na área central do município. VALOR: R$ 345.600,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE TERMO ADITIVO. Ref. Proc. 112233/2023. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Contratação de obra de engenharia para construção de ciclovias na Avenida das Américas e vias adjacentes, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 89.000,00.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. AVISO DE LICITAÇÃO. Ref. Proc. 0012.0034/2024. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO X SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: O presente instrumento tem por objeto a Contratação de empresa especializada para construção de ciclovias em diversas ruas da cidade, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 345.600,00.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. INEXIGIBILIDADE DE LICITAÇÃO. Ref. Proc. 0012.0034/2024. PARTES: PREFEITURA MUNICIPAL X SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: O presente instrumento tem por objeto a Prestação de serviços drenagem de águas pluviais atendendo a Secretaria de Obras, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 210.000,00.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº 0012.0034/2024. Reconheço e ratifico a contratação de SERVIÇOS DE LIMPEZA BRASIL S/A, inscrita no CNPJ sob nº 88.000.000/0001-00. Objeto: Prestação de serviços sinalização viária atendendo a Secretaria de Obras. Valor Estimado: R$ 345.600,00, com base na art. 25, caput, da Lei 8.666/93.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. AVISO DE LICITAÇÃO. Ref. Proc. 2024/09812. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: O presente instrumento tem por objeto a Contratação de obra de engenharia para construção de ciclovias em diversas ruas da cidade, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 89.000,00.","Infraestrutura"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE CONTRATO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de CONSTRUTORA ALPHA LTDA, inscrita no CNPJ sob nº 74.000.000/0001-00. Objeto: Registro de preços para serviços manutenção da iluminação pública conforme cronograma de obras e melhorias. Valor Estimado: R$ 210.000,00, com base na art. 25, caput, da Lei 8.666/93.","Infraestrutura"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. PREGÃO ELETRÔNICO. Ref. Proc. PM-882/2023. PARTES: FUNDO MUNICIPAL DE SAÚDE X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Execução de obra de pavimentação asfáltica e operação tapa-buraco conforme cronograma de obras e melhorias, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 45.900,00.","Infraestrutura"
"INEXIGIBILIDADE DE LICITAÇÃO Nº 462/2024 - PROCESSO: 2023/00456. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Contratação de empresa especializada para revitalização de praças nas principais vias do centro da cidade. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"AVISO DE LICITAÇÃO. PROCESSO INSTRUTIVO: 2023/00456. PARTES: FUNDO MUNICIPAL DE SAÚDE e TECNOLOGIA INTEGRADA LTDA. OBJETO: Contratação de obra de engenharia para revitalização de praças em diversas ruas da cidade. VALOR GLOBAL: R$ 210.000,00. FUNDAMENTO LEGAL: Lei 14.133/2021. ASSINATURA: 24/06/2026.","Infraestrutura"
"PREGÃO ELETRÔNICO Nº 365/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO DO CONTRATO: Contratação de empresa especializada para reforma de terminal rodoviário nos bairros da zona sul. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
"TOMADA DE PREÇOS Nº 314/2024 - PROCESSO: PM-882/2023. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Contratação de obra de engenharia para recapeamento asfáltico nos bairros da zona sul. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Infraestrutura"
